date,Climate ID,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
1976-02-10,8200015,3.9,-3.3,0.3,17.7,0.0,3.0,0.0,3.0,,,
1976-02-11,8200015,3.3,-3.3,0.0,18.0,0.0,5.3,0.0,5.3,,,
1976-02-12,8200015,-3.9,-7.8,-5.9,23.9,0.0,0.0,0.0,0.0,,,
1976-02-13,8200015,6.1,-11.7,-2.8,20.8,0.0,1.8,0.0,1.8,,,
1976-02-14,8200015,-5.6,-11.1,-8.4,26.4,0.0,0.0,0.0,0.0,,,
1976-02-15,8200015,3.9,-13.9,-5.0,23.0,0.0,3.0,0.0,3.0,,,
1976-02-16,8200015,3.9,-13.3,-4.7,22.7,0.0,0.8,0.0,0.8,,,
1976-02-17,8200015,-4.4,-9.4,-6.9,24.9,0.0,0.0,10.2,10.2,,,
1976-02-18,8200015,2.2,-11.1,-4.5,22.5,0.0,0.0,7.6,7.6,,,
1976-02-19,8200015,5.6,-11.1,-2.8,20.8,0.0,0.0,0.0,0.0,,,
1976-02-20,8200015,-3.9,-4.4,-4.2,22.2,0.0,0.0,0.0,0.0,,,
1976-02-21,8200015,2.2,-13.3,-5.6,23.6,0.0,0.0,2.5,2.5,,,
1976-02-22,8200015,10.6,-12.8,-1.1,19.1,0.0,20.3,0.0,20.3,,,
1976-02-23,8200015,-3.3,-3.9,-3.6,21.6,0.0,0.0,0.0,0.0,,,
1976-02-24,8200015,0.6,-16.1,-7.8,25.8,0.0,0.0,0.0,0.0,,,
1976-02-25,8200015,3.3,-13.3,-5.0,23.0,0.0,0.0,0.0,0.0,,,
1976-02-26,8200015,6.7,-3.9,1.4,16.6,0.0,0.0,0.0,0.0,,,
1976-02-27,8200015,9.4,-3.9,2.8,15.2,0.0,0.0,0.0,0.0,,,
1976-02-28,8200015,0.6,-1.7,-0.6,18.6,0.0,0.0,0.0,0.0,,,
1976-02-29,8200015,5.6,-8.9,-1.7,19.7,0.0,0.0,0.0,0.0,,,
1976-03-01,8200015,-0.6,-8.9,-4.8,22.8,0.0,0.0,0.0,0.0,,,
1976-03-02,8200015,-9.4,-13.3,-11.4,29.4,0.0,0.0,0.0,0.0,,,
1976-03-03,8200015,-1.7,-13.3,-7.5,25.5,0.0,0.0,0.0,0.0,,,
1976-03-04,8200015,4.4,-12.8,-4.2,22.2,0.0,0.0,0.0,0.0,,,
1976-03-05,8200015,8.9,-5.6,1.7,16.3,0.0,0.0,0.0,0.0,,,
1976-03-06,8200015,7.2,0.0,3.6,14.4,0.0,0.0,0.0,0.0,,,
1976-03-07,8200015,-3.3,-8.9,-6.1,24.1,0.0,0.0,0.0,0.0,,,
1976-03-08,8200015,-1.7,-5.6,-3.7,21.7,0.0,0.0,0.0,0.0,,,
1976-03-09,8200015,-6.1,-11.7,-8.9,26.9,0.0,0.0,0.0,0.0,,,
1976-03-10,8200015,-4.4,-11.1,-7.8,25.8,0.0,0.0,0.0,0.0,,,
1976-03-11,8200015,0.0,-10.6,-5.3,23.3,0.0,0.0,0.0,0.0,,,
1976-03-12,8200015,-3.3,-7.8,-5.6,23.6,0.0,0.0,0.0,0.0,,,
1976-03-13,8200015,6.7,-7.8,-0.6,18.6,0.0,0.0,0.0,0.0,,,
1976-03-14,8200015,-2.2,-4.4,-3.3,21.3,0.0,0.0,0.0,0.0,,,
1976-03-15,8200015,3.9,-7.8,-2.0,20.0,0.0,0.0,0.0,0.0,,,
1976-03-16,8200015,-2.2,-8.9,-5.6,23.6,0.0,0.0,20.3,20.3,,,
1976-03-17,8200015,2.8,-8.9,-3.1,21.1,0.0,0.0,0.0,0.0,,,
1976-03-18,8200015,-6.7,-12.2,-9.5,27.5,0.0,0.0,0.0,0.0,,,
1976-03-19,8200015,-0.6,-15.0,-7.8,25.8,0.0,0.0,0.0,0.0,,,
1976-03-20,8200015,11.7,-12.8,-0.6,18.6,0.0,0.0,0.0,0.0,,,
1976-03-21,8200015,17.2,-0.6,8.3,9.7,0.0,5.1,0.0,5.1,,,
1976-03-22,8200015,7.8,6.7,7.3,10.7,0.0,0.0,0.0,0.0,,,
1976-03-23,8200015,2.2,-10.0,-3.9,21.9,0.0,0.0,0.0,0.0,,,
1976-03-24,8200015,12.2,-8.3,2.0,16.0,0.0,0.0,0.0,0.0,,,
1976-03-25,8200015,12.8,-1.7,5.6,12.4,0.0,0.8,0.0,0.8,,,
1976-03-26,8200015,7.2,2.2,4.7,13.3,0.0,0.0,0.0,0.0,,,
1976-03-27,8200015,8.9,-3.9,2.5,15.5,0.0,0.0,0.0,0.0,,,
1976-03-28,8200015,12.8,0.6,6.7,11.3,0.0,0.0,0.0,0.0,,,
1976-03-29,8200015,2.8,-2.2,0.3,17.7,0.0,3.3,0.0,3.3,,,
1976-03-30,8200015,5.0,-1.7,1.7,16.3,0.0,2.5,0.0,2.5,,,
1976-03-31,8200015,12.2,1.1,6.7,11.3,0.0,0.0,0.0,0.0,,,
1976-04-01,8200015,11.1,3.3,7.2,10.8,0.0,0.0,0.0,0.0,,,
1976-04-02,8200015,11.7,2.8,7.3,10.7,0.0,1.3,0.0,1.3,,,
1976-04-03,8200015,14.4,3.3,8.9,9.1,0.0,12.7,0.0,12.7,,,
1976-04-04,8200015,6.1,3.9,5.0,13.0,0.0,2.5,0.0,2.5,,,
1976-04-05,8200015,5.0,0.0,2.5,15.5,0.0,8.6,0.0,8.6,,,
1976-04-06,8200015,13.9,0.0,7.0,11.0,0.0,0.0,0.0,0.0,,,
1976-04-07,8200015,10.6,0.6,5.6,12.4,0.0,1.8,0.0,1.8,,,
1976-04-08,8200015,6.1,0.6,3.4,14.6,0.0,1.5,0.0,1.5,,,
1976-04-09,8200015,8.9,-1.1,3.9,14.1,0.0,0.0,0.0,0.0,,,
1976-04-10,8200015,3.9,-0.6,1.7,16.3,0.0,6.4,0.0,6.4,,,
1976-04-11,8200015,11.7,1.1,6.4,11.6,0.0,5.1,0.0,5.1,,,
1976-04-12,8200015,0.0,-1.1,-0.6,18.6,0.0,0.0,0.0,0.0,,,
1976-04-13,8200015,5.0,-6.1,-0.6,18.6,0.0,0.0,0.0,0.0,,,
1976-04-14,8200015,4.4,-5.6,-0.6,18.6,0.0,0.0,0.0,0.0,,,
1976-04-15,8200015,6.7,-5.6,0.6,17.4,0.0,3.8,0.0,3.8,,,
1976-04-16,8200015,10.0,-3.3,3.4,14.6,0.0,0.0,0.0,0.0,,,
1976-04-17,8200015,14.4,1.1,7.8,10.2,0.0,0.0,0.0,0.0,,,
1976-04-18,8200015,5.6,1.7,3.7,14.3,0.0,4.1,0.0,4.1,,,
1976-04-19,8200015,12.2,2.8,7.5,10.5,0.0,0.5,0.0,0.5,,,
1976-04-20,8200015,20.0,2.8,11.4,6.6,0.0,0.0,0.0,0.0,,,
1976-04-21,8200015,6.7,3.9,5.3,12.7,0.0,0.0,0.0,0.0,,,
1976-04-22,8200015,7.8,-1.7,3.1,14.9,0.0,9.1,0.0,9.1,,,
1976-04-23,8200015,15.0,-1.7,6.7,11.3,0.0,6.9,0.0,6.9,,,
1976-04-24,8200015,7.8,2.8,5.3,12.7,0.0,1.0,0.0,1.0,,,
1976-04-25,8200015,7.8,0.6,4.2,13.8,0.0,0.0,0.0,0.0,,,
1976-04-26,8200015,3.9,0.0,2.0,16.0,0.0,18.5,0.0,18.5,,,
1976-04-27,8200015,3.3,0.6,2.0,16.0,0.0,14.2,0.0,14.2,,,
1976-04-28,8200015,6.1,1.7,3.9,14.1,0.0,0.5,0.0,0.5,,,
1976-04-29,8200015,11.7,1.7,6.7,11.3,0.0,0.0,0.0,0.0,,,
1976-04-30,8200015,16.1,1.7,8.9,9.1,0.0,0.0,0.0,0.0,,,
1976-05-01,8200015,15.6,3.3,9.5,8.5,0.0,0.0,0.0,0.0,,,
1976-05-02,8200015,14.4,3.3,8.9,9.1,0.0,15.7,0.0,15.7,,,
1976-05-03,8200015,15.0,7.2,11.1,6.9,0.0,1.3,0.0,1.3,,,
1976-05-04,8200015,13.3,4.4,8.9,9.1,0.0,0.8,0.0,0.8,,,
1976-05-05,8200015,15.0,3.3,9.2,8.8,0.0,0.0,0.0,0.0,,,
1976-05-06,8200015,13.3,3.9,8.6,9.4,0.0,0.0,0.0,0.0,,,
1976-05-07,8200015,15.0,4.4,9.7,8.3,0.0,2.5,0.0,2.5,,,
1976-05-08,8200015,16.1,5.6,10.9,7.1,0.0,6.4,0.0,6.4,,,
1976-05-09,8200015,15.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,,,
1976-05-10,8200015,16.7,2.8,9.8,8.2,0.0,0.0,0.0,0.0,,,
1976-05-11,8200015,22.2,1.7,12.0,6.0,0.0,0.0,0.0,0.0,,,
1976-05-12,8200015,19.4,3.9,11.7,6.3,0.0,6.1,0.0,6.1,,,
1976-05-13,8200015,16.7,8.9,12.8,5.2,0.0,0.0,0.0,0.0,,,
1976-05-14,8200015,21.1,7.2,14.2,3.8,0.0,7.9,0.0,7.9,,,
1976-05-15,8200015,13.3,7.8,10.6,7.4,0.0,2.5,0.0,2.5,,,
1976-05-16,8200015,10.0,5.6,7.8,10.2,0.0,0.0,0.0,0.0,,,
1976-05-17,8200015,20.0,1.7,10.9,7.1,0.0,0.0,0.0,0.0,,,
1976-05-18,8200015,20.6,1.7,11.2,6.8,0.0,0.0,0.0,0.0,,,
1976-05-19,8200015,20.0,3.3,11.7,6.3,0.0,2.5,0.0,2.5,,,
1976-05-20,8200015,19.4,10.0,14.7,3.3,0.0,1.8,0.0,1.8,,,
1976-05-21,8200015,18.3,7.8,13.1,4.9,0.0,2.5,0.0,2.5,,,
1976-05-22,8200015,13.3,6.1,9.7,8.3,0.0,3.0,0.0,3.0,,,
1976-05-23,8200015,15.0,7.8,11.4,6.6,0.0,10.9,0.0,10.9,,,
1976-05-24,8200015,11.7,7.8,9.8,8.2,0.0,0.8,0.0,0.8,,,
1976-05-25,8200015,6.7,3.9,5.3,12.7,0.0,0.0,0.0,0.0,,,
1976-05-26,8200015,7.2,1.7,4.5,13.5,0.0,0.0,0.0,0.0,,,
1976-05-27,8200015,15.6,4.4,10.0,8.0,0.0,0.0,0.0,0.0,,,
1976-05-28,8200015,16.1,4.4,10.3,7.7,0.0,0.0,0.0,0.0,,,
1976-05-29,8200015,27.2,3.9,15.6,2.4,0.0,0.0,0.0,0.0,,,
1976-05-30,8200015,25.0,9.4,17.2,0.8,0.0,0.0,0.0,0.0,,,
1976-05-31,8200015,15.0,7.2,11.1,6.9,0.0,0.0,0.0,0.0,,,
1976-06-01,8200015,23.9,8.3,16.1,1.9,0.0,3.3,0.0,3.3,,,
1976-06-02,8200015,24.4,5.6,15.0,3.0,0.0,0.8,0.0,0.8,,,
1976-06-03,8200015,19.4,5.6,12.5,5.5,0.0,0.0,0.0,0.0,,,
1976-06-04,8200015,21.7,3.3,12.5,5.5,0.0,0.0,0.0,0.0,,,
1976-06-05,8200015,26.7,4.4,15.6,2.4,0.0,0.0,0.0,0.0,,,
1976-06-06,8200015,28.3,10.0,19.2,0.0,1.2,0.0,0.0,0.0,,,
1976-06-07,8200015,22.2,14.4,18.3,0.0,0.3,1.8,0.0,1.8,,,
1976-06-08,8200015,30.0,11.7,20.9,0.0,2.9,2.5,0.0,2.5,,,
1976-06-09,8200015,23.9,13.3,18.6,0.0,0.6,0.3,0.0,0.3,,,
1976-06-10,8200015,28.9,10.0,19.5,0.0,1.5,0.0,0.0,0.0,,,
1976-06-11,8200015,26.7,16.1,21.4,0.0,3.4,6.6,0.0,6.6,,,
1976-06-12,8200015,12.2,11.1,11.7,6.3,0.0,3.3,0.0,3.3,,,
1976-06-13,8200015,17.8,3.3,10.6,7.4,0.0,0.0,0.0,0.0,,,
1976-06-14,8200015,20.0,8.3,14.2,3.8,0.0,0.0,0.0,0.0,,,
1976-06-15,8200015,26.7,10.6,18.7,0.0,0.7,0.0,0.0,0.0,,,
1976-06-16,8200015,31.7,14.4,23.1,0.0,5.1,0.0,0.0,0.0,,,
1976-06-17,8200015,25.0,15.0,20.0,0.0,2.0,0.0,0.0,0.0,,,
1976-06-18,8200015,25.0,14.4,19.7,0.0,1.7,0.0,0.0,0.0,,,
1976-06-19,8200015,27.2,10.0,18.6,0.0,0.6,0.0,0.0,0.0,,,
1976-06-20,8200015,27.2,14.4,20.8,0.0,2.8,1.3,0.0,1.3,,,
1976-06-21,8200015,26.7,17.2,22.0,0.0,4.0,0.0,0.0,0.0,,,
1976-06-22,8200015,30.6,18.3,24.5,0.0,6.5,0.0,0.0,0.0,,,
1976-06-23,8200015,29.4,17.2,23.3,0.0,5.3,0.0,0.0,0.0,,,
1976-06-24,8200015,29.4,17.2,23.3,0.0,5.3,7.4,0.0,7.4,,,
1976-06-25,8200015,22.2,12.2,17.2,0.8,0.0,19.8,0.0,19.8,,,
1976-06-26,8200015,15.0,8.9,12.0,6.0,0.0,5.3,0.0,5.3,,,
1976-06-27,8200015,14.4,9.4,11.9,6.1,0.0,1.0,0.0,1.0,,,
1976-06-28,8200015,22.8,9.4,16.1,1.9,0.0,0.0,0.0,0.0,,,
1976-06-29,8200015,22.2,11.1,16.7,1.3,0.0,5.1,0.0,5.1,,,
1976-06-30,8200015,17.2,14.4,15.8,2.2,0.0,0.0,0.0,0.0,,,
1976-07-01,8200015,17.2,10.0,13.6,4.4,0.0,6.9,0.0,6.9,,,
1976-07-02,8200015,21.1,10.0,15.6,2.4,0.0,1.5,0.0,1.5,,,
1976-07-03,8200015,17.8,12.8,15.3,2.7,0.0,1.5,0.0,1.5,,,
1976-07-04,8200015,17.2,13.3,15.3,2.7,0.0,0.8,0.0,0.8,,,
1976-07-05,8200015,26.1,13.9,20.0,0.0,2.0,0.0,0.0,0.0,,,
1976-07-06,8200015,29.4,7.2,18.3,0.0,0.3,0.0,0.0,0.0,,,
1976-07-07,8200015,31.7,10.0,20.9,0.0,2.9,0.0,0.0,0.0,,,
1976-07-08,8200015,28.3,16.7,22.5,0.0,4.5,0.0,0.0,0.0,,,
1976-07-09,8200015,28.3,16.7,22.5,0.0,4.5,1.5,0.0,1.5,,,
1976-07-10,8200015,26.7,16.7,21.7,0.0,3.7,0.0,0.0,0.0,,,
1976-07-11,8200015,27.8,15.6,21.7,0.0,3.7,0.0,0.0,0.0,,,
1976-07-12,8200015,25.6,13.9,19.8,0.0,1.8,4.6,0.0,4.6,,,
1976-07-13,8200015,18.9,13.3,16.1,1.9,0.0,25.4,0.0,25.4,,,
1976-07-14,8200015,22.8,12.8,17.8,0.2,0.0,2.5,0.0,2.5,,,
1976-07-15,8200015,19.4,14.4,16.9,1.1,0.0,1.3,0.0,1.3,,,
1976-07-16,8200015,20.6,13.9,17.3,0.7,0.0,0.0,0.0,0.0,,,
1976-07-17,8200015,26.7,12.8,19.8,0.0,1.8,0.0,0.0,0.0,,,
1976-07-18,8200015,26.1,12.8,19.5,0.0,1.5,0.0,0.0,0.0,,,
1976-07-19,8200015,26.1,14.4,20.3,0.0,2.3,0.0,0.0,0.0,,,
1976-07-20,8200015,29.4,15.0,22.2,0.0,4.2,0.0,0.0,0.0,,,
1976-07-21,8200015,21.1,17.8,19.5,0.0,1.5,1.8,0.0,1.8,,,
1976-07-22,8200015,21.7,14.4,18.1,0.0,0.1,0.0,0.0,0.0,,,
1976-07-23,8200015,26.7,8.9,17.8,0.2,0.0,0.0,0.0,0.0,,,
1976-07-24,8200015,26.1,12.8,19.5,0.0,1.5,18.3,0.0,18.3,,,
1976-07-25,8200015,21.7,15.6,18.7,0.0,0.7,0.0,0.0,0.0,,,
1976-07-26,8200015,21.7,11.7,16.7,1.3,0.0,0.0,0.0,0.0,,,
1976-07-27,8200015,23.3,10.6,17.0,1.0,0.0,0.0,0.0,0.0,,,
1976-07-28,8200015,23.9,13.3,18.6,0.0,0.6,0.8,0.0,0.8,,,
1976-07-29,8200015,22.8,14.4,18.6,0.0,0.6,0.0,0.0,0.0,,,
1976-07-30,8200015,25.6,9.4,17.5,0.5,0.0,0.0,0.0,0.0,,,
1976-07-31,8200015,24.4,10.0,17.2,0.8,0.0,15.2,0.0,15.2,,,
1976-08-01,8200015,20.0,14.4,17.2,0.8,0.0,0.5,0.0,0.5,,,
1976-08-02,8200015,20.0,15.6,17.8,0.2,0.0,2.5,0.0,2.5,,,
1976-08-03,8200015,25.0,10.0,17.5,0.5,0.0,0.0,0.0,0.0,,,
1976-08-04,8200015,25.6,11.1,18.4,0.0,0.4,0.0,0.0,0.0,,,
1976-08-05,8200015,28.3,12.8,20.6,0.0,2.6,1.8,0.0,1.8,,,
1976-08-06,8200015,26.7,16.7,21.7,0.0,3.7,3.8,0.0,3.8,,,
1976-08-07,8200015,21.1,13.9,17.5,0.5,0.0,1.3,0.0,1.3,,,
1976-08-08,8200015,25.6,14.4,20.0,0.0,2.0,4.1,0.0,4.1,,,
1976-08-09,8200015,29.4,15.6,22.5,0.0,4.5,0.5,0.0,0.5,,,
1976-08-10,8200015,26.1,20.0,23.1,0.0,5.1,0.0,0.0,0.0,,,
1976-08-11,8200015,22.8,20.0,21.4,0.0,3.4,2.5,0.0,2.5,,,
1976-08-12,8200015,29.4,15.6,22.5,0.0,4.5,0.0,0.0,0.0,,,
1976-08-13,8200015,33.3,16.7,25.0,0.0,7.0,0.0,0.0,0.0,,,
1976-08-14,8200015,26.7,17.2,22.0,0.0,4.0,0.5,0.0,0.5,,,
1976-08-15,8200015,21.1,17.2,19.2,0.0,1.2,2.5,0.0,2.5,,,
1976-08-16,8200015,25.0,17.2,21.1,0.0,3.1,0.8,0.0,0.8,,,
1976-08-17,8200015,22.2,14.4,18.3,0.0,0.3,3.3,0.0,3.3,,,
1976-08-18,8200015,17.8,12.8,15.3,2.7,0.0,0.0,0.0,0.0,,,
1976-08-19,8200015,18.9,4.4,11.7,6.3,0.0,0.0,0.0,0.0,,,
1976-08-20,8200015,21.7,5.6,13.7,4.3,0.0,0.0,0.0,0.0,,,
1976-08-21,8200015,28.9,8.3,18.6,0.0,0.6,0.0,0.0,0.0,,,
1976-08-22,8200015,33.9,13.9,23.9,0.0,5.9,0.0,0.0,0.0,,,
1976-08-23,8200015,26.7,18.9,22.8,0.0,4.8,0.0,0.0,0.0,,,
1976-08-24,8200015,18.3,15.0,16.7,1.3,0.0,0.0,0.0,0.0,,,
1976-08-25,8200015,,,,,,,,,,,
1976-08-26,8200015,20.6,7.2,13.9,4.1,0.0,0.0,0.0,0.0,,,
1976-08-27,8200015,23.9,7.2,15.6,2.4,0.0,0.0,0.0,0.0,,,
1976-08-28,8200015,23.3,16.7,20.0,0.0,2.0,0.3,0.0,0.3,,,
1976-08-29,8200015,26.7,18.9,22.8,0.0,4.8,0.8,0.0,0.8,,,
1976-08-30,8200015,21.7,18.9,20.3,0.0,2.3,24.9,0.0,24.9,,,
1976-08-31,8200015,17.8,13.9,15.9,2.1,0.0,0.0,0.0,0.0,,,
1976-09-01,8200015,22.2,8.3,15.3,2.7,0.0,0.0,0.0,0.0,,,
1976-09-02,8200015,17.2,8.9,13.1,4.9,0.0,23.6,0.0,23.6,,,
1976-09-03,8200015,15.6,10.0,12.8,5.2,0.0,7.6,0.0,7.6,,,
1976-09-04,8200015,21.7,4.4,13.1,4.9,0.0,0.0,0.0,0.0,,,
1976-09-05,8200015,21.7,5.6,13.7,4.3,0.0,5.1,0.0,5.1,,,
1976-09-06,8200015,22.2,13.9,18.1,0.0,0.1,0.0,0.0,0.0,,,
1976-09-07,8200015,16.7,8.3,12.5,5.5,0.0,2.0,0.0,2.0,,,
1976-09-08,8200015,16.7,9.4,13.1,4.9,0.0,7.6,0.0,7.6,,,
1976-09-09,8200015,15.6,15.6,15.6,2.4,0.0,5.1,0.0,5.1,,,
1976-09-10,8200015,16.7,11.1,13.9,4.1,0.0,5.1,0.0,5.1,,,
1976-09-11,8200015,23.9,8.9,16.4,1.6,0.0,6.6,0.0,6.6,,,
1976-09-12,8200015,23.9,8.9,16.4,1.6,0.0,5.8,0.0,5.8,,,
1976-09-13,8200015,20.6,11.7,16.2,1.8,0.0,0.0,0.0,0.0,,,
1976-09-14,8200015,26.1,12.2,19.2,0.0,1.2,0.0,0.0,0.0,,,
1976-09-15,8200015,25.6,13.3,19.5,0.0,1.5,0.0,0.0,0.0,,,
1976-09-16,8200015,15.6,11.7,13.7,4.3,0.0,0.0,0.0,0.0,,,
1976-09-17,8200015,22.2,12.2,17.2,0.8,0.0,0.0,0.0,0.0,,,
1976-09-18,8200015,23.9,12.8,18.4,0.0,0.4,0.0,0.0,0.0,,,
1976-09-19,8200015,22.2,15.6,18.9,0.0,0.9,0.8,0.0,0.8,,,
1976-09-20,8200015,21.7,16.1,18.9,0.0,0.9,0.0,0.0,0.0,,,
1976-09-21,8200015,23.9,13.9,18.9,0.0,0.9,8.9,0.0,8.9,,,
1976-09-22,8200015,21.1,15.6,18.4,0.0,0.4,19.3,0.0,19.3,,,
1976-09-23,8200015,18.3,10.0,14.2,3.8,0.0,0.8,0.0,0.8,,,
1976-09-24,8200015,19.4,10.0,14.7,3.3,0.0,0.5,0.0,0.5,,,
1976-09-25,8200015,15.6,7.2,11.4,6.6,0.0,0.0,0.0,0.0,,,
1976-09-26,8200015,16.7,3.3,10.0,8.0,0.0,1.3,0.0,1.3,,,
1976-09-27,8200015,18.3,3.3,10.8,7.2,0.0,8.1,0.0,8.1,,,
1976-09-28,8200015,12.8,3.9,8.4,9.6,0.0,3.6,0.0,3.6,,,
1976-09-29,8200015,15.6,2.2,8.9,9.1,0.0,0.0,0.0,0.0,,,
1976-09-30,8200015,16.7,2.8,9.8,8.2,0.0,0.0,0.0,0.0,,,
1976-10-01,8200015,14.4,1.7,8.1,9.9,0.0,0.0,0.0,0.0,,,
1976-10-02,8200015,15.6,2.2,8.9,9.1,0.0,0.0,0.0,0.0,,,
1976-10-03,8200015,15.6,4.4,10.0,8.0,0.0,0.0,0.0,0.0,,,
1976-10-04,8200015,12.8,3.3,8.1,9.9,0.0,0.8,0.0,0.8,,,
1976-10-05,8200015,20.0,1.1,10.6,7.4,0.0,0.5,0.0,0.5,,,
1976-10-06,8200015,22.8,2.2,12.5,5.5,0.0,0.0,0.0,0.0,,,
1976-10-07,8200015,20.6,4.4,12.5,5.5,0.0,0.8,0.0,0.8,,,
1976-10-08,8200015,16.7,10.0,13.4,4.6,0.0,1.0,0.0,1.0,,,
1976-10-09,8200015,21.7,13.9,17.8,0.2,0.0,22.9,0.0,22.9,,,
1976-10-10,8200015,20.0,14.4,17.2,0.8,0.0,0.0,0.0,0.0,,,
1976-10-11,8200015,9.4,6.1,7.8,10.2,0.0,0.8,0.0,0.8,,,
1976-10-12,8200015,10.6,5.0,7.8,10.2,0.0,0.0,0.0,0.0,,,
1976-10-13,8200015,15.0,0.6,7.8,10.2,0.0,0.0,0.0,0.0,,,
1976-10-14,8200015,14.4,1.7,8.1,9.9,0.0,7.6,0.0,7.6,,,
1976-10-15,8200015,15.6,3.9,9.8,8.2,0.0,0.0,0.0,0.0,,,
1976-10-16,8200015,16.1,3.3,9.7,8.3,0.0,2.3,0.0,2.3,,,
1976-10-17,8200015,11.1,4.4,7.8,10.2,0.0,3.0,0.0,3.0,,,
1976-10-18,8200015,5.6,3.3,4.5,13.5,0.0,25.1,0.0,25.1,,,
1976-10-19,8200015,5.0,1.7,3.4,14.6,0.0,1.3,0.0,1.3,,,
1976-10-20,8200015,9.4,-0.6,4.4,13.6,0.0,1.5,0.0,1.5,,,
1976-10-21,8200015,17.2,-0.6,8.3,9.7,0.0,17.8,0.0,17.8,,,
1976-10-22,8200015,11.1,6.7,8.9,9.1,0.0,3.8,0.0,3.8,,,
1976-10-23,8200015,8.3,2.8,5.6,12.4,0.0,1.3,0.0,1.3,,,
1976-10-24,8200015,6.1,1.1,3.6,14.4,0.0,0.0,0.0,0.0,,,
1976-10-25,8200015,11.7,-0.6,5.6,12.4,0.0,4.6,0.0,4.6,,,
1976-10-26,8200015,10.6,0.0,5.3,12.7,0.0,24.9,0.0,24.9,,,
1976-10-27,8200015,2.8,2.2,2.5,15.5,0.0,0.0,0.0,0.0,,,
1976-10-28,8200015,4.4,-2.2,1.1,16.9,0.0,0.0,0.0,0.0,,,
1976-10-29,8200015,7.8,-2.2,2.8,15.2,0.0,0.0,0.0,0.0,,,
1976-10-30,8200015,12.2,-1.7,5.3,12.7,0.0,0.0,0.0,0.0,,,
1976-10-31,8200015,15.6,0.6,8.1,9.9,0.0,9.4,0.0,9.4,,,
1976-11-01,8200015,15.0,5.6,10.3,7.7,0.0,1.3,0.0,1.3,,,
1976-11-02,8200015,0.6,0.6,0.6,17.4,0.0,0.0,2.5,2.5,,,
1976-11-03,8200015,5.6,-3.9,0.9,17.1,0.0,3.0,0.0,3.0,,,
1976-11-04,8200015,11.7,-3.9,3.9,14.1,0.0,1.0,0.0,1.0,,,
1976-11-05,8200015,13.9,3.9,8.9,9.1,0.0,2.5,0.0,2.5,,,
1976-11-06,8200015,11.7,10.0,10.9,7.1,0.0,19.8,0.0,19.8,,,
1976-11-07,8200015,8.9,3.9,6.4,11.6,0.0,0.0,7.6,7.6,,,
1976-11-08,8200015,6.7,-2.8,2.0,16.0,0.0,0.0,0.0,0.0,,,
1976-11-09,8200015,0.0,-2.2,-1.1,19.1,0.0,0.0,0.0,0.0,,,
1976-11-10,8200015,-0.6,-6.7,-3.7,21.7,0.0,0.0,0.0,0.0,,,
1976-11-11,8200015,1.7,-7.2,-2.8,20.8,0.0,0.0,0.0,0.0,,,
1976-11-12,8200015,2.2,-7.2,-2.5,20.5,0.0,0.0,0.0,0.0,,,
1976-11-13,8200015,0.6,-5.6,-2.5,20.5,0.0,0.0,0.0,0.0,,,
1976-11-14,8200015,2.2,-5.6,-1.7,19.7,0.0,0.0,0.0,0.0,,,
1976-11-15,8200015,3.3,-2.8,0.3,17.7,0.0,0.0,0.0,0.0,,,
1976-11-16,8200015,1.1,-5.0,-2.0,20.0,0.0,0.0,0.0,0.0,,,
1976-11-17,8200015,5.0,-6.1,-0.6,18.6,0.0,0.0,0.0,0.0,,,
1976-11-18,8200015,7.2,-5.6,0.8,17.2,0.0,15.7,0.0,15.7,,,
1976-11-19,8200015,1.7,1.7,1.7,16.3,0.0,8.9,0.0,8.9,,,
1976-11-20,8200015,0.6,0.0,0.3,17.7,0.0,0.0,0.0,0.0,,,
1976-11-21,8200015,0.0,-2.2,-1.1,19.1,0.0,0.0,0.0,0.0,,,
1976-11-22,8200015,3.3,-2.2,0.6,17.4,0.0,0.0,0.0,0.0,,,
1976-11-23,8200015,3.3,-1.1,1.1,16.9,0.0,0.0,0.0,0.0,,,
1976-11-24,8200015,3.3,-0.6,1.4,16.6,0.0,0.0,0.0,0.0,,,
1976-11-25,8200015,3.9,-3.3,0.3,17.7,0.0,0.0,0.0,0.0,,,
1976-11-26,8200015,8.9,-5.6,1.7,16.3,0.0,3.8,0.0,3.8,,,
1976-11-27,8200015,12.8,-5.6,3.6,14.4,0.0,4.3,0.0,4.3,,,
1976-11-28,8200015,12.8,6.7,9.8,8.2,0.0,1.3,0.0,1.3,,,
1976-11-29,8200015,12.8,3.3,8.1,9.9,0.0,8.9,0.0,8.9,,,
1976-11-30,8200015,-1.7,-3.3,-2.5,20.5,0.0,0.0,0.0,0.0,,,
1976-12-01,8200015,-0.6,-9.4,-5.0,23.0,0.0,0.0,0.0,0.0,,,
1976-12-02,8200015,7.2,-9.4,-1.1,19.1,0.0,3.0,0.0,3.0,,,
1976-12-03,8200015,0.6,-2.8,-1.1,19.1,0.0,0.0,0.0,0.0,,,
